pair_type,soft_score,topic_1,text_1,text_2
different_topic,0.5083498954772948,cap_rent_increases,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"The implementation of retirement at 63 is no longer socially sustainable,"
different_topic,0.6077524362466274,cap_rent_increases,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,That's why there ought to be one day a week when supermarkets and shopping centres stay closed.
different_topic,0.2359341617141451,cap_rent_increases,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,everyone should chip in.
different_topic,0.19467022706722392,cap_rent_increases,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,The state ought to prevent murder - not avenge it.
same_topic,0.4891688137343435,cap_rent_increases,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,A constant increase in rent upon a change of tenants hence cannot be desired by society.
different_topic,0.4121103358991218,cap_rent_increases,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,It is quite clear that Sunday should remain a day of rest.
different_topic,0.5682450983413431,cap_rent_increases,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"The BA dissertation should, if not make up the entire grade, then at least constitute a larger share of it."
different_topic,0.5774319389381923,cap_rent_increases,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"Dog owners should pay higher fines for dog dirt left on pavements,"
different_topic,0.25005932008066484,cap_rent_increases,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,"Still, the state needs the death penalty as a deterrent to horrific crimes."
different_topic,0.447836519115501,cap_rent_increases,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,The TV license fee should only be collected from those who actually make use of the programming of the public broadcasters.
different_topic,0.4993699558079242,cap_rent_increases,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,No one should have the possibility to pick up the morning-after pill over the counter at the pharmacy.
different_topic,0.28013660226549425,cap_rent_increases,It is unfair and unjustifiable that new tenants have to pay a much higher rent than previous residents.,Increasing penalties is therefore the right way.
different_topic,0.44383391489585244,health_insurance_cover_complementary_medicine,"Alternative treatments should be subsidized in the same way as conventional treatments,",For dog dirt left on the pavement dog owners should by all means pay a bit more.
different_topic,0.37105366786321003,health_insurance_cover_complementary_medicine,"Alternative treatments should be subsidized in the same way as conventional treatments,","A simply designed practical outfit would even out the overall visual image of a school, and direct attention towards the character and achievements of the students - and not their buying power."
same_topic,0.5477534863683913,health_insurance_cover_complementary_medicine,"Alternative treatments should be subsidized in the same way as conventional treatments,",Health insurance companies should naturally cover alternative medical treatments.
different_topic,0.3663770229585709,health_insurance_cover_complementary_medicine,"Alternative treatments should be subsidized in the same way as conventional treatments,","Actually only those people should pay a TV & radio licence fee who really watch ARD, ZDF, Arte etc."
different_topic,0.4138624497822353,health_insurance_cover_complementary_medicine,"Alternative treatments should be subsidized in the same way as conventional treatments,","Well, I as an employee find it very practical to be able to shop at least on weekends."
